,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay,length_of_stay,n_people,night_price
13725,12936,320,LowSeason,[2-3],Standard,[160-260],[3-4],True,3,4,207.3
13726,12937,44,OffSeason,[2-3],Standard,[160-260],[2-2],True,2,2,221.3
13727,12938,79,LowSeason,[4-7],Standard,[260-360],[3-4],True,4,4,345.82
13728,12939,31,OffSeason,[2-3],Standard,[160-260],[3-4],True,3,4,207.03
13729,12940,388,LowSeason,[2-3],Standard,[160-260],[3-4],False,2,3,173.0
13730,12941,206,HighSeason,[4-7],Nonref,[260-360],[3-4],True,4,4,324.47
13731,12942,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,2,3,144.9
13732,8894,395,LowSeason,[4-7],Standard,[260-360],[3-4],False,4,3,308.75
13733,12944,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,2,2,149.04
13734,12945,31,OffSeason,[2-3],Standard,[160-260],[3-4],True,2,3,160.78
13735,12946,204,HighSeason,[4-7],Standard,[260-360],[3-4],True,4,4,352.5
13736,12948,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,3,2,141.07
13737,12949,412,LowSeason,[4-7],Nonref,[0-160],[3-4],True,6,3,141.45
13738,12950,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,130.41
13739,12951,6,OffSeason,[2-3],Standard,[160-260],[5-inf],True,2,5,165.6
13740,12952,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,2,3,124.2
13741,12953,1028,LowSeason,[2-3],Standard,[360-500],[2-2],True,3,2,361.2
13742,12954,30,OffSeason,[4-7],Standard,[0-160],[2-2],True,4,2,160.0
13743,12955,317,LowSeason,[2-3],Standard,[160-260],[2-2],False,3,2,196.2
13744,12956,454,LowSeason,[2-3],Standard,[0-160],[3-4],False,2,3,140.13
13745,12957,44,OffSeason,[2-3],Standard,[160-260],[2-2],True,2,2,187.5
13746,9673,184,LowSeason,[4-7],Standard,[160-260],[2-2],True,6,2,251.55
13747,12958,96,HighSeason,[4-7],Standard,[260-360],[2-2],False,4,2,298.15
13748,12959,422,LowSeason,[0-1],Standard,[0-160],[3-4],False,1,4,144.99
13749,12960,547,LowSeason,[2-3],Standard,[160-260],[1-1],True,3,1,170.54
13750,12961,423,LowSeason,[2-3],Nonref,[0-160],[2-2],False,3,2,149.04
13751,12937,568,LowSeason,[0-1],Standard,[160-260],[3-4],False,1,4,200.0
13752,12962,204,HighSeason,[4-7],Standard,[260-360],[3-4],True,5,4,302.07
13753,12963,405,LowSeason,[2-3],Nonref,[160-260],[3-4],True,3,3,161.42
13754,12964,378,HighSeason,[2-3],Standard,[360-500],[5-inf],True,3,6,460.0
13755,12965,353,LowSeason,[2-3],Standard,[360-500],[3-4],True,3,4,388.0
13756,12966,1029,LowSeason,[4-7],Standard,[160-260],[5-inf],False,4,5,199.75
13757,12967,14,LowSeason,[4-7],Standard,[0-160],[3-4],True,7,4,0.14
13758,12951,900,LowSeason,[0-1],Standard,[0-160],[5-inf],False,1,6,160.0
13759,12969,395,LowSeason,[4-7],Standard,[260-360],[3-4],False,4,4,313.65
13760,12970,184,LowSeason,[4-7],Standard,[160-260],[2-2],True,4,2,184.4
13761,12971,566,LowSeason,[4-7],Standard,[0-160],[2-2],False,4,2,99.72
13762,12972,317,LowSeason,[2-3],Standard,[160-260],[2-2],False,2,2,165.6
13763,12973,548,LowSeason,[2-3],Standard,[0-160],[2-2],True,2,2,112.5
13764,12974,126,HighSeason,[4-7],Standard,[360-500],[5-inf],True,5,6,493.0
13765,12975,426,LowSeason,[2-3],Nonref,[0-160],[1-1],False,2,1,144.21
13766,12976,1030,HighSeason,[2-3],Standard,[500-900],[2-2],True,2,2,533.79
13767,12955,431,LowSeason,[2-3],Standard,[160-260],[5-inf],False,2,6,170.0
13768,12638,581,LowSeason,[8-inf],Standard,[0-160],[3-4],True,21,4,140.0
13769,12977,295,LowSeason,[2-3],Standard,[160-260],[2-2],True,2,2,180.0
13770,12927,565,LowSeason,[0-1],Standard,[0-160],[2-2],False,1,2,150.0
13771,12978,1031,LowSeason,[2-3],Standard,[0-160],[1-1],True,3,1,136.89
13772,12979,454,LowSeason,[2-3],Standard,[0-160],[3-4],False,2,4,146.88
13773,12980,375,LowSeason,[2-3],Nonref,[160-260],[2-2],True,3,2,204.93
13774,12981,547,LowSeason,[2-3],Standard,[160-260],[1-1],True,3,1,187.66
13775,12982,405,LowSeason,[2-3],Nonref,[160-260],[3-4],True,2,4,248.4
13776,12983,559,LowSeason,[2-3],Standard,[160-260],[5-inf],True,2,5,228.74
13777,12985,553,LowSeason,[2-3],Standard,[0-160],[1-1],False,2,1,115.0
13778,12986,12,LowSeason,[2-3],Standard,[260-360],[5-inf],True,2,5,268.5
13779,12987,320,LowSeason,[2-3],Standard,[160-260],[3-4],True,2,3,220.0
13780,3456,426,LowSeason,[2-3],Nonref,[0-160],[1-1],False,2,1,138.94
13781,12914,1032,LowSeason,[0-1],Standard,[160-260],[5-inf],False,1,6,200.0
13782,12991,405,LowSeason,[2-3],Nonref,[160-260],[3-4],True,2,3,204.93
13783,12992,568,LowSeason,[0-1],Standard,[160-260],[3-4],False,1,4,210.28
13784,12993,82,HighSeason,[2-3],Standard,[260-360],[3-4],False,3,3,313.65
13785,12994,422,LowSeason,[0-1],Standard,[0-160],[3-4],False,1,3,140.0
13786,12995,335,LowSeason,[2-3],Standard,[260-360],[3-4],False,3,4,280.0
13787,10879,295,LowSeason,[2-3],Standard,[160-260],[2-2],True,2,2,214.4
13788,706,495,HighSeason,[2-3],Standard,[0-160],[3-4],False,3,4,0.0
13789,7779,14,LowSeason,[4-7],Standard,[0-160],[3-4],True,6,4,0.0
13790,12997,9,HighSeason,[2-3],Standard,[260-360],[3-4],True,2,3,338.5
13791,12998,277,HighSeason,[2-3],Standard,[500-900],[5-inf],True,2,6,725.76
13792,11401,13,LowSeason,[4-7],Standard,[160-260],[3-4],True,7,4,216.43
13793,12999,448,LowSeason,[0-1],Nonref,[0-160],[2-2],False,1,2,149.04
13794,13000,207,LowSeason,[2-3],Standard,[260-360],[3-4],True,3,4,326.28
13795,13001,327,LowSeason,[2-3],Nonref,[160-260],[3-4],False,3,3,165.6
13796,12972,421,LowSeason,[0-1],Standard,[160-260],[3-4],True,1,4,165.0
13797,13002,394,LowSeason,[2-3],Standard,[0-160],[3-4],True,2,4,140.0
13798,6762,7,HighSeason,[2-3],Standard,[160-260],[1-1],True,3,1,200.0
13799,13003,184,LowSeason,[4-7],Standard,[160-260],[2-2],True,4,2,207.0
13800,13004,548,LowSeason,[2-3],Standard,[0-160],[2-2],True,3,2,147.1
13801,13005,418,LowSeason,[4-7],Nonref,[0-160],[2-2],False,4,2,144.9
13802,13006,414,LowSeason,[2-3],Nonref,[0-160],[2-2],True,3,2,133.65
13803,13007,577,LowSeason,[0-1],Nonref,[0-160],[3-4],True,1,4,140.2
13804,13008,583,LowSeason,[0-1],Nonref,[0-160],[2-2],True,1,2,158.76
13805,13009,184,LowSeason,[4-7],Standard,[160-260],[2-2],True,4,2,173.15
13806,13010,573,LowSeason,[0-1],Standard,[0-160],[3-4],True,1,4,140.0
13807,13011,566,LowSeason,[4-7],Standard,[0-160],[2-2],False,5,2,145.18
13808,13012,415,LowSeason,[2-3],Nonref,[0-160],[3-4],True,3,4,149.04
13809,7779,770,LowSeason,[4-7],Standard,[160-260],[3-4],False,5,3,260.0
13810,12950,414,LowSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,130.41
13811,7779,559,LowSeason,[2-3],Standard,[160-260],[5-inf],True,2,6,207.0
13812,13013,548,LowSeason,[2-3],Standard,[0-160],[2-2],True,2,2,150.0
13813,8891,82,HighSeason,[2-3],Standard,[260-360],[3-4],False,2,4,304.3
13814,13014,375,LowSeason,[2-3],Nonref,[160-260],[2-2],True,2,2,160.65
13815,13015,414,LowSeason,[2-3],Nonref,[0-160],[2-2],True,3,2,143.1
13816,13016,548,LowSeason,[2-3],Standard,[0-160],[2-2],True,3,2,91.67
13817,13017,357,LowSeason,[2-3],Nonref,[260-360],[5-inf],True,2,5,260.82
13818,13018,317,LowSeason,[2-3],Standard,[160-260],[2-2],False,2,2,212.5
13819,13019,384,HighSeason,[8-inf],Standard,[160-260],[3-4],True,11,4,198.64
13820,13020,383,HighSeason,[2-3],Standard,[360-500],[3-4],False,3,4,489.6
13821,13021,565,LowSeason,[0-1],Standard,[0-160],[2-2],False,1,2,110.0
13822,13022,317,LowSeason,[2-3],Standard,[160-260],[2-2],False,2,2,239.7
13823,13023,13,LowSeason,[4-7],Standard,[160-260],[3-4],True,7,4,242.21
13824,12851,493,HighSeason,[4-7],Standard,[160-260],[3-4],True,4,4,220.0
13825,1736,915,HighSeason,[2-3],Standard,[260-360],[1-1],False,3,1,309.62
13826,9853,265,HighSeason,[2-3],Nonref,[500-900],[3-4],True,3,4,500.4
13827,13024,184,LowSeason,[4-7],Standard,[160-260],[2-2],True,6,2,162.69
13828,13026,547,LowSeason,[2-3],Standard,[160-260],[1-1],True,3,1,196.8
13829,13027,439,LowSeason,[2-3],Standard,[0-160],[2-2],False,2,2,135.6
13830,12967,14,LowSeason,[4-7],Standard,[0-160],[3-4],True,5,4,160.0
13831,706,281,HighSeason,[8-inf],Standard,[0-160],[3-4],True,9,4,0.0
13832,706,14,LowSeason,[4-7],Standard,[0-160],[3-4],True,7,4,0.0
13833,13028,589,LowSeason,[4-7],Nonref,[0-160],[1-1],False,4,1,130.41
13834,13029,1033,HighSeason,[8-inf],Standard,[360-500],[2-2],True,8,2,376.24
13835,13030,207,LowSeason,[2-3],Standard,[260-360],[3-4],True,3,3,357.39
13836,13031,317,LowSeason,[2-3],Standard,[160-260],[2-2],False,2,2,181.9
13837,13032,206,HighSeason,[4-7],Nonref,[260-360],[3-4],True,5,4,304.38
13838,13033,353,LowSeason,[2-3],Standard,[360-500],[3-4],True,2,4,390.0
13839,13034,184,LowSeason,[4-7],Standard,[160-260],[2-2],True,4,2,178.15
13840,9673,184,LowSeason,[4-7],Standard,[160-260],[2-2],True,4,2,186.3
13841,13035,439,LowSeason,[2-3],Standard,[0-160],[2-2],False,2,2,117.81
13842,706,895,LowSeason,[2-3],Standard,[0-160],[5-inf],False,2,6,152.5
13843,13036,413,LowSeason,[2-3],Nonref,[160-260],[5-inf],True,2,6,248.4
13844,13037,375,LowSeason,[2-3],Nonref,[160-260],[2-2],True,2,2,217.35
13845,13038,1030,HighSeason,[2-3],Standard,[500-900],[2-2],True,2,2,569.83
13846,13039,189,LowSeason,[4-7],Nonref,[160-260],[2-2],True,5,2,201.2
13847,13040,370,LowSeason,[2-3],Nonref,[160-260],[2-2],False,2,2,174.8
13848,13041,405,LowSeason,[2-3],Nonref,[160-260],[3-4],True,3,4,203.9
13849,13042,412,LowSeason,[4-7],Nonref,[0-160],[3-4],True,4,3,138.33
13850,13043,566,LowSeason,[4-7],Standard,[0-160],[2-2],False,4,2,156.82
13851,13045,414,LowSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,158.76
13852,13046,570,LowSeason,[4-7],Standard,[0-160],[2-2],True,4,2,149.72
13853,13005,535,LowSeason,[0-1],Standard,[0-160],[2-2],True,1,2,150.0
13854,13047,184,LowSeason,[4-7],Standard,[160-260],[2-2],True,5,2,193.75
13855,13048,493,HighSeason,[4-7],Standard,[160-260],[3-4],True,4,4,221.25
13856,1736,433,LowSeason,[4-7],Nonref,[160-260],[1-1],True,4,1,167.58
13857,13049,180,HighSeason,[4-7],Standard,[500-900],[3-4],True,6,3,525.0
13858,13050,493,HighSeason,[4-7],Standard,[160-260],[3-4],True,4,3,205.0
13859,13051,488,HighSeason,[0-1],Standard,[160-260],[2-2],False,1,2,176.45
13860,13052,415,LowSeason,[2-3],Nonref,[0-160],[3-4],True,2,4,138.0
13861,13053,205,LowSeason,[2-3],Standard,[260-360],[2-2],True,3,2,276.0
13862,13054,320,LowSeason,[2-3],Standard,[160-260],[3-4],True,2,4,207.36
13863,13055,553,LowSeason,[2-3],Standard,[0-160],[1-1],False,3,1,149.04
13864,13056,189,LowSeason,[4-7],Nonref,[160-260],[2-2],True,4,2,168.02
13865,13057,253,LowSeason,[4-7],Standard,[160-260],[1-1],True,7,1,175.91
13866,13058,405,LowSeason,[2-3],Nonref,[160-260],[3-4],True,3,4,165.6
13867,13059,295,LowSeason,[2-3],Standard,[160-260],[2-2],True,2,2,186.43
13868,13060,405,LowSeason,[2-3],Nonref,[160-260],[3-4],True,3,3,193.2
13869,13061,388,LowSeason,[2-3],Standard,[160-260],[3-4],False,3,4,206.55
13870,13062,578,LowSeason,[8-inf],Standard,[0-160],[1-1],True,9,1,159.52
13871,13063,505,HighSeason,[2-3],Standard,[160-260],[3-4],False,3,3,219.8
13872,13065,184,LowSeason,[4-7],Standard,[160-260],[2-2],True,6,2,188.33
13873,13066,522,HighSeason,[4-7],Standard,[0-160],[2-2],False,4,2,160.0
13874,13067,165,HighSeason,[4-7],Nonref,[0-160],[2-2],True,5,2,144.09
13875,13068,190,LowSeason,[4-7],Nonref,[160-260],[3-4],True,4,4,197.1
13876,13069,375,LowSeason,[2-3],Nonref,[160-260],[2-2],True,2,2,176.99
13877,13070,548,LowSeason,[2-3],Standard,[0-160],[2-2],True,2,2,153.9
13878,13071,184,LowSeason,[4-7],Standard,[160-260],[2-2],True,4,2,180.26
13879,13072,421,LowSeason,[0-1],Standard,[160-260],[3-4],True,1,4,185.0
13880,13073,295,LowSeason,[2-3],Standard,[160-260],[2-2],True,2,2,207.0
13881,13074,579,LowSeason,[0-1],Standard,[0-160],[1-1],False,1,1,120.0
13882,13075,439,LowSeason,[2-3],Standard,[0-160],[2-2],False,3,2,149.04
13883,7779,570,LowSeason,[4-7],Standard,[0-160],[2-2],True,7,2,0.0
13884,13076,557,LowSeason,[2-3],Standard,[260-360],[5-inf],False,2,6,260.95
13885,8945,487,HighSeason,[4-7],Standard,[160-260],[3-4],False,4,4,200.0
13886,13077,405,LowSeason,[2-3],Nonref,[160-260],[3-4],True,2,4,186.3
13887,706,454,LowSeason,[2-3],Standard,[0-160],[3-4],False,2,4,100.0
13888,11178,414,LowSeason,[2-3],Nonref,[0-160],[2-2],True,3,2,140.13
13889,13078,457,LowSeason,[0-1],Standard,[260-360],[3-4],True,1,3,269.1
13890,706,394,LowSeason,[2-3],Standard,[0-160],[3-4],True,2,4,0.0
13891,13079,375,LowSeason,[2-3],Nonref,[160-260],[2-2],True,2,2,165.6
13892,13080,1028,LowSeason,[2-3],Standard,[360-500],[2-2],True,3,2,412.67
13893,13081,317,LowSeason,[2-3],Standard,[160-260],[2-2],False,3,2,202.73
13894,13074,535,LowSeason,[0-1],Standard,[0-160],[2-2],True,1,2,145.6
13895,13082,320,LowSeason,[2-3],Standard,[160-260],[3-4],True,3,4,214.38
13896,13084,320,LowSeason,[2-3],Standard,[160-260],[3-4],True,2,3,186.3
13897,13085,491,HighSeason,[4-7],Standard,[160-260],[2-2],True,5,2,193.68
13898,12468,320,LowSeason,[2-3],Standard,[160-260],[3-4],True,2,4,242.5
13899,13086,433,LowSeason,[4-7],Nonref,[160-260],[1-1],True,7,1,167.67
13900,13087,405,LowSeason,[2-3],Nonref,[160-260],[3-4],True,2,4,204.93
13901,13089,190,LowSeason,[4-7],Nonref,[160-260],[3-4],True,6,3,166.43
13902,13090,770,LowSeason,[4-7],Standard,[160-260],[3-4],False,4,4,215.0
13903,12289,429,LowSeason,[4-7],Nonref,[160-260],[2-2],False,4,2,167.67
13904,13091,391,LowSeason,[4-7],Nonref,[0-160],[2-2],True,5,2,149.36
13905,13092,505,HighSeason,[2-3],Standard,[160-260],[3-4],False,2,4,195.84
13906,13093,295,LowSeason,[2-3],Standard,[160-260],[2-2],True,3,2,200.08
13907,13094,320,LowSeason,[2-3],Standard,[160-260],[3-4],True,2,4,238.05
13908,6784,184,LowSeason,[4-7],Standard,[160-260],[2-2],True,6,2,210.87
13909,13095,13,LowSeason,[4-7],Standard,[160-260],[3-4],True,6,3,185.72
13910,13096,392,LowSeason,[0-1],Nonref,[160-260],[3-4],True,1,3,176.99
13911,13097,190,LowSeason,[4-7],Nonref,[160-260],[3-4],True,5,3,184.85
13912,13098,295,LowSeason,[2-3],Standard,[160-260],[2-2],True,2,2,253.8
13913,13099,295,LowSeason,[2-3],Standard,[160-260],[2-2],True,2,2,222.75
13914,13100,402,HighSeason,[4-7],Standard,[160-260],[2-2],False,4,2,195.84
13915,11076,116,HighSeason,[4-7],Standard,[260-360],[2-2],True,4,2,273.6
13916,13101,457,LowSeason,[0-1],Standard,[260-360],[3-4],True,1,4,320.57
13917,12967,14,LowSeason,[4-7],Standard,[0-160],[3-4],True,7,4,160.0
13918,13102,549,LowSeason,[0-1],Standard,[160-260],[2-2],True,1,2,230.4
13919,13103,549,LowSeason,[0-1],Standard,[160-260],[2-2],True,1,2,207.0
13920,13104,320,LowSeason,[2-3],Standard,[160-260],[3-4],True,3,4,216.32
13921,3946,770,LowSeason,[4-7],Standard,[160-260],[3-4],False,4,4,234.85
13922,13105,130,HighSeason,[4-7],Standard,[500-900],[5-inf],True,4,5,570.24
13923,13106,522,HighSeason,[4-7],Standard,[0-160],[2-2],False,5,2,156.82
13924,13107,505,HighSeason,[2-3],Standard,[160-260],[3-4],False,3,4,206.55
13925,13108,361,LowSeason,[2-3],Standard,[360-500],[5-inf],True,2,6,448.1
13926,13109,919,HighSeason,[4-7],Standard,[160-260],[1-1],False,4,1,195.84
13927,1483,505,HighSeason,[2-3],Standard,[160-260],[3-4],False,2,3,217.6
13928,13110,154,HighSeason,[2-3],Standard,[160-260],[2-2],False,3,2,195.84
13929,13111,1032,LowSeason,[0-1],Standard,[160-260],[5-inf],False,1,6,240.0
13930,13112,531,HighSeason,[0-1],Standard,[260-360],[5-inf],False,1,5,260.95
13931,13113,493,HighSeason,[4-7],Standard,[160-260],[3-4],True,5,4,260.0
13932,13114,322,HighSeason,[4-7],Standard,[260-360],[3-4],False,4,3,260.95
13933,13115,925,HighSeason,[2-3],Standard,[160-260],[5-inf],False,3,5,234.85
13934,7779,328,HighSeason,[4-7],Standard,[0-160],[5-inf],True,6,6,0.0
13935,13116,1034,HighSeason,[4-7],Standard,[360-500],[1-1],True,6,1,419.17
13936,13117,295,LowSeason,[2-3],Standard,[160-260],[2-2],True,3,2,206.73
13937,13118,317,LowSeason,[2-3],Standard,[160-260],[2-2],False,3,2,163.2
13938,13119,9,HighSeason,[2-3],Standard,[260-360],[3-4],True,2,4,347.5
13939,13120,9,HighSeason,[2-3],Standard,[260-360],[3-4],True,2,3,340.2
13940,13121,493,HighSeason,[4-7],Standard,[160-260],[3-4],True,4,3,246.24
13941,13122,207,LowSeason,[2-3],Standard,[260-360],[3-4],True,3,3,318.57
13942,706,283,HighSeason,[4-7],Standard,[0-160],[3-4],True,4,4,0.0
13943,13123,570,LowSeason,[4-7],Standard,[0-160],[2-2],True,5,2,158.0
13944,13124,559,LowSeason,[2-3],Standard,[160-260],[5-inf],True,3,5,253.33
13945,13125,295,LowSeason,[2-3],Standard,[160-260],[2-2],True,3,2,166.32
13946,13127,547,LowSeason,[2-3],Standard,[160-260],[1-1],True,2,1,196.65
13947,13128,12,LowSeason,[2-3],Standard,[260-360],[5-inf],True,2,5,316.0
13948,3456,474,LowSeason,[0-1],Standard,[160-260],[2-2],False,1,2,185.3
13949,13129,335,LowSeason,[2-3],Standard,[260-360],[3-4],False,2,4,260.85
13950,13130,398,HighSeason,[2-3],Standard,[500-900],[5-inf],False,2,6,652.38
13951,13131,361,LowSeason,[2-3],Standard,[360-500],[5-inf],True,2,6,433.2
13952,13132,417,LowSeason,[2-3],Nonref,[0-160],[3-4],False,2,4,144.9
13953,706,47,OffSeason,[2-3],Standard,[0-160],[3-4],False,3,4,150.0
13954,13133,295,LowSeason,[2-3],Standard,[160-260],[2-2],True,3,2,173.88
13955,13134,439,LowSeason,[2-3],Standard,[0-160],[2-2],False,2,2,140.13
13956,13135,308,HighSeason,[2-3],Standard,[160-260],[2-2],True,3,2,214.38
13957,13136,116,HighSeason,[4-7],Standard,[260-360],[2-2],True,7,2,284.17
13958,13137,897,HighSeason,[4-7],Standard,[360-500],[2-2],True,6,2,373.0
13959,13138,154,HighSeason,[2-3],Standard,[160-260],[2-2],False,3,2,217.6
13960,13139,422,LowSeason,[0-1],Standard,[0-160],[3-4],False,1,3,158.76
13961,13140,370,LowSeason,[2-3],Nonref,[160-260],[2-2],False,2,2,176.38
13962,11133,13,LowSeason,[4-7],Standard,[160-260],[3-4],True,6,3,164.38
13963,7779,283,HighSeason,[4-7],Standard,[0-160],[3-4],True,5,4,0.0
13964,7711,36,OffSeason,[4-7],Standard,[0-160],[3-4],False,4,4,0.0
13965,706,283,HighSeason,[4-7],Standard,[0-160],[3-4],True,5,4,0.0
13966,13141,375,LowSeason,[2-3],Nonref,[160-260],[2-2],True,3,2,195.62
13967,13142,295,LowSeason,[2-3],Standard,[160-260],[2-2],True,3,2,233.07
13968,13143,154,HighSeason,[2-3],Standard,[160-260],[2-2],False,3,2,174.25
13969,13144,12,LowSeason,[2-3],Standard,[260-360],[5-inf],True,2,5,268.5
13970,13145,435,HighSeason,[2-3],Standard,[260-360],[5-inf],False,3,6,272.0
13971,13146,505,HighSeason,[2-3],Standard,[160-260],[3-4],False,2,3,195.84
13972,13147,320,LowSeason,[2-3],Standard,[160-260],[3-4],True,2,4,203.31
13973,13148,378,HighSeason,[2-3],Standard,[360-500],[5-inf],True,3,8,484.38
13974,13149,531,HighSeason,[0-1],Standard,[260-360],[5-inf],False,1,5,326.0
13975,13150,228,HighSeason,[2-3],Nonref,[160-260],[2-2],False,2,2,226.48
13976,13151,402,HighSeason,[4-7],Standard,[160-260],[2-2],False,4,2,207.36
13977,13152,474,LowSeason,[0-1],Standard,[160-260],[2-2],False,1,2,167.67
13978,13153,12,LowSeason,[2-3],Standard,[260-360],[5-inf],True,3,6,333.33
13979,13154,375,LowSeason,[2-3],Nonref,[160-260],[2-2],True,2,2,176.4
13980,13155,402,HighSeason,[4-7],Standard,[160-260],[2-2],False,4,2,183.15
13981,12890,481,HighSeason,[4-7],Standard,[160-260],[1-1],True,7,1,200.66
13982,12203,470,HighSeason,[8-inf],Standard,[160-260],[2-2],True,10,2,236.68
13983,13157,474,LowSeason,[0-1],Standard,[160-260],[2-2],False,1,2,180.0
13984,13158,369,HighSeason,[2-3],Standard,[260-360],[2-2],False,3,2,283.05
13985,13159,483,HighSeason,[2-3],Standard,[160-260],[3-4],True,3,4,235.0
13986,13160,483,HighSeason,[2-3],Standard,[160-260],[3-4],True,3,4,172.14
13987,13161,9,HighSeason,[2-3],Standard,[260-360],[3-4],True,3,4,284.4
13988,13162,402,HighSeason,[4-7],Standard,[160-260],[2-2],False,4,2,175.95
13989,13163,493,HighSeason,[4-7],Standard,[160-260],[3-4],True,5,4,194.0
13990,13164,7,HighSeason,[2-3],Standard,[160-260],[1-1],True,2,1,165.81
13991,13165,536,HighSeason,[2-3],Standard,[0-160],[2-2],False,3,2,158.76
13992,13166,1035,HighSeason,[2-3],Standard,[0-160],[2-2],True,3,2,120.0
13993,13167,375,LowSeason,[2-3],Nonref,[160-260],[2-2],True,3,2,172.8
13994,13169,491,HighSeason,[4-7],Standard,[160-260],[2-2],True,4,2,236.79
13995,13157,394,LowSeason,[2-3],Standard,[0-160],[3-4],True,2,4,0.0
13996,13170,375,LowSeason,[2-3],Nonref,[160-260],[2-2],True,2,2,165.6
13997,13171,491,HighSeason,[4-7],Standard,[160-260],[2-2],True,4,2,190.0
13998,13172,12,LowSeason,[2-3],Standard,[260-360],[5-inf],True,2,6,267.5
13999,13173,320,LowSeason,[2-3],Standard,[160-260],[3-4],True,2,4,161.2
14000,13174,295,LowSeason,[2-3],Standard,[160-260],[2-2],True,2,2,162.81
14001,13175,1036,HighSeason,[4-7],Standard,[0-160],[2-2],True,4,2,115.6
14002,13176,509,HighSeason,[2-3],Nonref,[260-360],[5-inf],True,2,6,260.82
14003,13177,413,LowSeason,[2-3],Nonref,[160-260],[5-inf],True,2,5,207.0
14004,13178,324,HighSeason,[2-3],Nonref,[160-260],[3-4],True,2,3,183.6
14005,13179,291,HighSeason,[2-3],Standard,[260-360],[5-inf],True,2,5,292.18
14006,13180,545,HighSeason,[2-3],Standard,[160-260],[1-1],False,3,1,174.25
14007,10068,487,HighSeason,[4-7],Standard,[160-260],[3-4],False,4,3,175.95
14008,13181,534,HighSeason,[0-1],Standard,[160-260],[3-4],True,1,3,223.56
14009,13182,402,HighSeason,[4-7],Standard,[160-260],[2-2],False,4,2,185.0
14010,13183,154,HighSeason,[2-3],Standard,[160-260],[2-2],False,2,2,204.93
14011,13184,116,HighSeason,[4-7],Standard,[260-360],[2-2],True,4,2,284.41
14012,4058,9,HighSeason,[2-3],Standard,[260-360],[3-4],True,2,3,324.47
14013,13185,96,HighSeason,[4-7],Standard,[260-360],[2-2],False,4,2,304.3
14014,13186,505,HighSeason,[2-3],Standard,[160-260],[3-4],False,2,3,166.77
14015,13187,534,HighSeason,[0-1],Standard,[160-260],[3-4],True,1,4,215.0
14016,13188,111,HighSeason,[4-7],Nonref,[160-260],[2-2],True,5,2,187.91
14017,12967,494,HighSeason,[0-1],Standard,[0-160],[3-4],True,1,4,160.0
14018,13189,922,HighSeason,[0-1],Standard,[160-260],[5-inf],True,1,8,235.0
14019,13190,381,HighSeason,[0-1],Standard,[260-360],[3-4],False,1,4,304.3
14020,13191,110,HighSeason,[2-3],Standard,[260-360],[2-2],True,2,2,315.88
14021,13192,491,HighSeason,[4-7],Standard,[160-260],[2-2],True,6,2,182.26
14022,13193,909,HighSeason,[0-1],Nonref,[160-260],[5-inf],False,1,6,186.3
14023,13194,402,HighSeason,[4-7],Standard,[160-260],[2-2],False,4,2,167.67
14024,13195,228,HighSeason,[2-3],Nonref,[160-260],[2-2],False,2,2,177.39
14025,13196,487,HighSeason,[4-7],Standard,[160-260],[3-4],False,4,4,248.4
14026,3456,545,HighSeason,[2-3],Standard,[160-260],[1-1],False,2,1,163.2
14027,13197,9,HighSeason,[2-3],Standard,[260-360],[3-4],True,2,4,283.5
14028,13198,919,HighSeason,[4-7],Standard,[160-260],[1-1],False,4,1,188.75
14029,13199,103,HighSeason,[2-3],Standard,[360-500],[3-4],True,3,3,414.72
14030,2756,545,HighSeason,[2-3],Standard,[160-260],[1-1],False,2,1,204.93
14031,13200,493,HighSeason,[4-7],Standard,[160-260],[3-4],True,5,3,229.52
14032,13201,540,HighSeason,[2-3],Standard,[360-500],[2-2],False,3,2,435.2
14033,13202,925,HighSeason,[2-3],Standard,[160-260],[5-inf],False,3,5,206.55
14034,13203,119,HighSeason,[4-7],Nonref,[260-360],[2-2],True,4,2,274.27
